timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_sensor,rotasi_buah,jarak_cm
2026-08-29T14:32:20.005,JAMBU_013,105,53.913086,89.528122,114.072426,0.0,35.451611,26.460953,19.054995,26.618885,28.896757,18.09,36.474846,22.938627,74.33815,79.476723,86.108635,75.317245,34.243965,36.910885,,,,,
2026-08-29T14:32:40.407,JAMBU_013,106,14.100346,31.707876,64.106819,0.0,23.875576,19.497543,19.569996,27.623371,28.896757,18.09,37.488037,22.521561,61.035534,71.021751,87.703239,70.682335,29.963469,26.1077,,,,,
2026-08-29T14:34:34.165,JAMBU_014,107,6.635457,16.786522,75.419785,0.0,18.81106,13.926817,15.449996,16.574022,26.585018,13.883022,21.276993,15.014374,34.430302,40.583858,60.594967,49.825253,15.898984,13.503983,,,,,
2026-08-29T14:35:41.161,JAMBU_014,108,7.464889,14.921353,58.450333,0.0,17.364056,13.230476,11.329997,12.556078,18.493925,12.62093,20.263803,15.848506,36.777821,39.738361,55.013851,60.253796,17.121983,14.404248,,,,,
2026-08-29T14:36:20.077,JAMBU_014,109,7.464889,15.853938,58.450333,0.0,16.640553,12.534136,10.299997,12.053835,18.493925,11.358837,27.356134,15.848506,36.777821,38.892864,47.838131,45.190346,16.510483,13.503983,,,,,
2026-08-29T14:37:03.981,JAMBU_014,110,7.464889,14.921353,48.080112,0.0,16.640553,15.319499,11.844997,12.556078,19.649796,11.358837,26.342943,16.265572,39.12534,45.656837,56.608456,49.825253,18.34498,15.304514,,,,,
2026-08-29T14:37:44.613,JAMBU_014,111,6.635457,12.1236,53.736595,0.0,13.023041,11.837794,12.359997,12.053835,13.870444,9.676046,22.290184,15.43144,32.865288,40.583858,62.189571,48.666527,16.510483,11.703452,,,,,
2026-08-29T14:38:23.808,JAMBU_014,112,7.464889,13.988769,65.049561,0.0,18.81106,14.623158,26.264994,22.098696,21.961536,11.779534,28.369324,18.767967,35.995316,41.429352,66.176079,52.142708,19.56798,14.404248,,,,,
2026-08-29T14:39:01.786,JAMBU_014,113,7.464889,14.921353,66.935059,0.0,18.81106,13.926817,11.844997,13.058321,20.805666,12.62093,28.369324,14.180243,35.212807,38.047367,47.040829,45.190346,16.510483,14.404248,,,,,
2026-08-29T14:39:40.960,JAMBU_014,114,6.635457,15.853938,65.99231,0.0,20.258064,16.712181,11.329997,12.556078,24.273277,13.041628,25.329754,14.180243,33.647793,37.20187,46.243526,45.190346,15.898984,12.603717,,,,,
